"","Season","Name","Team","Position","Started","Games","FantasyPoints","Minutes","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","PlusMinus","DoubleDoubles","TripleDoubles","PPG","RPG","APG"
"486",2013,"Ben Gordon","CHA","SG",0,75,1952.7,2596,515.8,1264.6,67.9,80.2,327.8,778.8,70.1,188,485.9,64.4,178,211.3,140.3,30,186.4,216.3,3.5,14.1,13.2,234.6,58.2,26.6,226.3,223,1397.8,1357.6,85.7,20.9,29.3,3.3,2.3,23.8,46.6,0,0,0,18.6,2.9,3.1
"487",2013,"Luke Ridnour","MIN","PG",0,82,2856.6,4117,610.7,1349.5,75.4,82,500.9,996.7,83.7,109.8,352.8,51.8,231.3,272.9,141.1,68.2,274.6,342.8,5.1,13.1,13.2,517.5,136.4,25,216.3,311.2,1562.5,1469.6,88.5,22.3,35,4.8,1.3,21.3,30.7,0,5.5,0,19.1,4.2,6.3
"488",2013,"Andrew Nicholson","ORL","PF",0,75,1656.7,2078,426,808.7,87.7,87.7,426,808.7,87.7,0,0,0,124.8,156.4,132.8,114.8,314.5,429.3,10.4,28.4,19.4,73.2,39.9,53.2,131.5,221.3,976.8,877.5,92.5,25.5,10.2,2.8,5.5,21.7,36.9,0,5.5,0,13,5.7,1
"489",2013,"John Salmons","SAC","SF",0,76,2207.1,3791,406,1018.4,66.4,79.9,241.3,574.1,69.9,164.7,444.3,61.7,141.4,183,128.6,54.9,289.5,344.4,4.5,15,14.5,376.1,84.9,41.6,141.4,238,1118.2,1098.9,84.7,17.2,24.6,3.2,2.4,19,24.3,0,2.8,0,14.7,4.5,4.9
"490",2013,"Jameer Nelson","ORL","PG",0,56,2816,3290,509.2,1297.9,65.2,78,307.8,707.2,72.4,201.3,590.7,56.7,148.1,169.7,145.3,38.3,309.5,347.8,3.6,17.7,16.5,687.2,118.1,16.6,256.3,267.9,1367.8,1372.6,82.9,24.3,55.4,5.2,0.6,26.2,37.7,0,23.3,0,24.4,6.2,12.3
"491",2013,"Brandan Wright","DAL","PF",0,64,1797.1,1910,401,672.3,99.3,99.3,401,667.3,100,0,8.3,0,98.2,159.7,102.3,141.4,291.2,432.6,14,27.7,21,63.2,43.3,126.5,56.6,129.8,900.2,742.5,101,35.9,15.6,3.2,14.3,11.8,31.8,0,2.8,0,14.1,6.8,1
"492",2013,"Carlos Boozer","CHI","PF",0,79,4137.9,4237,905.2,1897,79.4,79.4,905.2,1893.6,79.5,0,5.5,0,321.2,439.3,121.6,291.2,991.7,1282.9,13,45.2,28.9,297.9,109.8,46.6,292.9,397.7,2131.6,2090.3,84.9,28.7,22.3,3.9,2.3,20.4,43.2,0,73.2,0,27,16.2,3.8
"493",2013,"Jeremy Lin","HOU","PG",0,82,3705.6,4391,658.9,1492.6,73.4,81.7,514.2,1065,80.4,144.8,427.6,56.4,359.4,457.6,130.6,53.2,357.8,411,3.8,15.2,14.7,827,223,48.3,392.7,341.1,1822.1,1694,89.5,26.2,49,7.1,2.3,31.3,34.7,0,15,0,22.2,5,10.1
"494",2013,"Kobe Bryant","LAL","SF",0,78,5543,5012,1228,2654.1,77,83.9,1008.4,1976.8,84.9,219.6,677.2,53.9,873.6,1041.7,139.6,109.8,610.7,720.5,4.3,17.8,15.5,780.4,176.4,41.6,477.6,287.9,3549.3,3112.4,94.8,39.6,49.5,3.5,0.9,22.1,53.2,0,26.6,5.5,45.5,9.2,10
"495",2013,"Ed Davis","MEM","PF",0,81,2417,2712,432.6,802,89.7,89.7,432.6,802,89.7,0,0,0,171.4,277.9,102.7,252.9,512.5,765.4,18,37.8,27.7,104.8,63.2,141.4,104.8,317.8,1036.7,924.3,93.4,29.1,10.9,3.5,11.9,16.9,29.3,0,15,0,12.8,9.4,1.3
"496",2013,"Xavier Henry","NO","SG",0,50,553.3,1040,109.8,267.9,68.2,70.2,103.2,249.6,68.7,11.1,18.3,60.6,96.5,153.1,104.8,34.9,114.8,149.8,10.9,22.3,14.3,21.6,26.6,13.8,51.6,119.8,322.8,335.3,80,12.3,9,3.8,1.8,22.2,29,0,0,0,6.5,3,0.4
"497",2013,"Wayne Ellington","CLE","SG",0,78,1677.6,2762,376.1,880.3,71.1,85.9,219.6,480.9,76,156.4,399.4,65.2,113.2,124.8,150.9,41.6,234.6,276.2,4.8,17,16.3,173.1,74.9,8.3,94.8,134.8,1021.7,935.2,90.9,20.2,17,4.1,0.4,15.3,28.8,0,0,0,13.1,3.5,2.2
"498",2013,"Alexey Shved","MIN","PG",0,77,2194.8,3060,392.7,1056.6,61.9,72.9,251.3,577.4,72.4,141.4,479.2,49.1,179.7,249.6,119.8,68.2,223,291.2,6.8,14.3,15.1,475.9,89.9,44.9,244.6,194.7,1106.6,1166.5,78.9,18.8,41.9,4.2,3.1,28.8,34.5,0,5.5,0,14.4,3.8,6.2
"499",2013,"Roy Hibbert","IND","C",0,79,3696.9,3774,640.6,1429.4,74.5,74.7,639,1422.7,74.7,2.8,11.1,41.6,276.2,372.7,123.3,492.5,599,1091.6,24.7,28.9,26.8,188,64.9,342.8,269.6,464.3,1559.2,1593.4,81.4,28.3,14.9,2.5,11.1,24.1,37.6,0,38.3,2.8,19.7,13.8,2.4
"500",2013,"Chris Copeland","NY","SF",0,56,1123.7,1433,302.8,632.3,79.7,92.9,204.7,399.4,85.2,98.2,233,70.1,104.8,138.1,126.3,56.6,141.4,198,12.4,19.9,13.4,44.9,26.6,20,83.2,173.1,808.7,693.1,97,26.7,15.8,2.7,3.3,17.8,42.3,0,0,0,14.4,3.5,0.8
"501",2013,"Lavoy Allen","PHI","PF",0,78,1888.1,2737,342.8,750.5,76,76,342.8,748.8,76.2,0,2.8,0,71.6,99.8,119.3,262.9,387.7,650.6,17.7,27.5,22.5,118.1,39.9,91.5,89.9,292.9,757.1,794.4,79.2,19.6,11,2.1,7.3,16.9,24.9,0,8.3,0,9.7,8.3,1.5
"502",2013,"Rodney Stuckey","DET","PG",0,76,2558.2,3613,505.9,1244.7,67.6,73.9,414.3,941.8,73.2,91.5,302.8,50.3,354.4,452.6,130.3,71.6,281.2,352.8,6.2,15.2,15.6,449.3,84.9,28.3,223,211.3,1457.7,1443.8,84,21.4,33.8,3.4,1.7,22.2,35.1,0,2.8,0,19.2,4.6,5.9
"503",2013,"Ian Mahinmi","IND","C",0,80,1553.7,2200,247.9,547.5,75.4,75.4,247.9,544.1,75.9,0,5.5,0,173.1,284.5,101.2,191.4,326.1,517.5,16.5,27,21.8,44.9,64.9,109.8,153.1,334.5,668.9,672.7,82.9,17.5,9.2,4.3,10.2,30.8,28.6,0,0,0,8.4,6.5,0.6
"504",2013,"C.J. Watson","BKN","PG",0,80,1739.7,2531,319.5,763.8,69.6,85.5,173.1,407.7,70.6,146.4,356.1,68.4,118.1,151.4,129.8,63.2,178,241.3,8.1,13.9,15.6,267.9,109.8,20,114.8,204.7,903.6,830.4,90.5,22.2,28.6,6.5,1.7,20.2,28.9,0,0,0,11.3,3,3.3
"505",2013,"David West","IND","PF",0,73,3950.5,4052,835.3,1679,82.9,83.2,828.7,1647.4,83.7,11.1,31.6,35.1,402.7,524.2,127.8,241.3,695.6,936.8,11.3,31.2,21.4,354.4,123.1,114.8,261.2,247.9,2080,1909.6,90.7,32.9,28,4.5,5.8,20,40.9,0,26.6,2.8,28.5,12.8,4.9
"506",2013,"George Hill","IND","PG",0,76,3406.7,4358,642.3,1449.3,73.7,86.2,426,862,82.2,216.3,587.4,61.2,289.5,354.4,135.9,78.2,394.4,472.6,5.6,16.5,10.1,590.7,134.8,43.3,193,223,1790.5,1605.3,92.9,27.1,39,4.6,2,17.9,31.5,0,8.3,0,23.6,6.2,7.8
"507",2013,"Larry Sanders","MIL","PF",0,71,3407.7,3223,509.2,1006.7,84.2,84.2,509.2,1003.4,84.4,0,5.5,0,139.8,226.3,102.8,372.7,745.5,1118.2,19.9,42.9,31,138.1,88.2,334.5,144.8,387.7,1158.1,1106.3,87,32.4,11.3,3.8,12.6,19.3,28.3,0,43.3,2.8,16.3,15.7,1.9
"508",2013,"Brandon Knight","DET","PG",0,75,2790.4,3935,594,1461,67.7,79,394.4,916.9,71.6,199.7,544.1,61.1,274.6,374.4,122,89.9,321.2,411,7.1,15.9,10,504.2,96.5,13.3,341.1,261.2,1662.3,1625.7,85,19.8,35.4,3.6,0.7,28.9,38,0,8.3,0,22.2,5.5,6.7
"509",2013,"Michael Kidd-Gilchrist","CHA","SF",0,78,2616.6,3368,467.6,1020,76.2,76.5,464.3,1005.1,76.9,5.5,15,36.9,233,311.2,124.6,218,539.1,757.1,12,31.4,21.4,194.7,89.9,116.5,168.1,272.9,1171.5,1156.9,84.2,23.2,16.7,3.9,7.7,21.1,30,0,16.6,0,15,9.7,2.5
"510",2013,"Al Jefferson","UTA","C",0,78,4549.4,4290,1016.7,2056.7,82.2,82.4,1013.4,2028.4,83.2,5.5,28.3,19.6,277.9,361.1,128.1,259.6,938.5,1198.1,11.6,43.1,27.2,272.9,133.1,148.1,174.7,282.9,2314.6,2215.6,86.9,35,20,4.5,7.5,12.1,42.3,0,61.6,0,29.7,15.4,3.5
"511",2013,"Lance Stephenson","IND","SG",0,78,2448.2,3791,457.6,995.1,76.5,85.2,354.4,682.2,86.5,103.2,312.8,54.9,124.8,191.4,108.5,78.2,427.6,505.9,6.5,20.5,12.4,371.1,134.8,26.6,181.4,269.6,1143.2,1079.3,88.2,19.4,26.9,5.3,1.4,23.9,25.4,0,5.5,0,14.7,6.5,4.8
"512",2013,"Gary Neal","SA","PG",0,68,1672.5,2468,409.3,993.4,68.6,80.9,261.2,575.7,75.5,148.1,417.7,59.1,106.5,123.1,143.9,21.6,216.3,238,3,15.9,15.4,214.7,49.9,5.5,114.8,154.8,1073.3,1047.6,85.2,20.2,22.5,2.9,0.2,16.4,36.2,0,0,0,15.8,3.5,3.2
"513",2013,"Brian Roberts","NO","PG",0,78,1678.8,2201,354.4,850.3,69.4,78.9,256.3,595.7,71.6,98.2,254.6,64.2,116.5,128.1,151.3,28.3,133.1,161.4,4.2,12.2,12.1,364.4,61.6,8.3,118.1,179.7,923.5,906.7,84.7,23.5,47,4.2,0.5,19.2,36.3,0,5.5,0,11.8,2.1,4.7
"514",2013,"Jason Maxiell","DET","PF",0,72,2068,2975,339.5,760.4,74.2,74.2,339.5,760.4,74.2,0,0,0,149.8,241.3,103.3,224.6,455.9,680.6,14.2,29.9,21.9,89.9,53.2,158.1,134.8,286.2,828.7,866.6,79.5,18.6,13.1,2.6,11.7,22.4,25.6,0,13.8,0,11.5,9.5,1.2
"515",2013,"Gerald Henderson","CHA","SG",0,68,2856.3,3549,635.6,1422.7,74.4,77.4,580.7,1256.3,76.9,54.9,166.4,54.9,429.3,520.8,137.1,91.5,324.5,416,7.9,17.9,11.1,294.5,113.2,56.6,179.7,247.9,1755.5,1651.9,88.4,27.1,25.9,4.7,3.5,16.3,39.4,0,5.5,0,25.8,6.1,4.3
"516",2013,"Jannero Pargo","CHA","PG",0,32,583.2,844,129.8,352.8,61.2,76.9,64.9,159.7,67.6,64.9,193,55.9,20,21.6,153.6,16.6,41.6,58.2,6.3,15.4,10.9,111.5,30,8.3,68.2,69.9,344.4,362.3,79.2,17.2,35.3,5.1,1.2,26.4,39.5,0,0,0,10.8,1.8,3.5
"517",2013,"Jeffery Taylor","CHA","SF",0,77,1368.6,2508,286.2,663.9,71.7,82.5,198,407.7,80.9,88.2,256.3,57.2,124.8,171.4,121.1,84.9,164.7,249.6,10.4,12.9,15.8,104.8,78.2,25,79.9,226.3,785.4,739.3,88.4,17,11.6,4.5,2.2,16.2,24.9,0,0,0,10.2,3.2,1.4
"518",2013,"Kevin Garnett","BOS","PF",0,68,3408.7,3365,702.2,1414.4,82.5,82.9,698.9,1387.8,83.9,5.5,26.6,20.8,262.9,334.5,130.8,124.8,757.1,881.9,12.5,42.9,25.8,264.6,129.8,103.2,183,256.3,1670.7,1561.6,89,32.3,23.9,5.6,6.7,17.5,41.1,0,31.6,0,24.6,13,3.9
"519",2013,"Andrei Kirilenko","MIN","PF",0,64,2808.7,3383,472.6,931.8,84.4,89.7,414.3,732.2,94.2,58.2,199.7,48.6,312.8,416,125.1,169.7,432.6,602.4,15.4,25.1,16.9,294.5,159.7,103.2,198,136.4,1316.2,1114.9,98.2,30,23.9,6.8,6.5,25.1,29.1,0,11.6,0,20.6,9.4,4.6
"520",2013,"Marcus Thornton","SAC","SG",0,72,2215.9,2872,552.4,1287.9,71.4,86.4,317.8,657.3,80.5,234.6,630.7,61.9,184.7,209.7,146.6,83.2,218,301.2,9,14.9,10,151.4,101.5,11.1,113.2,174.7,1524.2,1380.2,91.9,27.4,15,5,0.5,12.6,38.6,0,0,0,21.2,4.2,2.1
"521",2013,"Andre Miller","DEN","PG",0,82,2984.6,3579,504.2,1051.6,79.7,82.2,475.9,945.2,83.9,28.3,106.5,44.3,271.2,322.8,139.8,99.8,296.2,396,8.9,15.2,10.4,805.4,121.5,18.3,286.2,264.6,1307.9,1193.7,91.2,27.2,53.6,4.8,1.1,32.2,30,0,11.1,0,16,4.8,9.8
"522",2013,"Luol Deng","CHI","SF",0,75,3699.4,4829,775.4,1818.8,70.9,76.7,650.6,1431,75.7,124.8,387.7,53.6,382.7,469.2,135.8,269.6,522.5,792.1,10.5,20.9,15.7,369.4,134.8,53.2,239.6,174.7,2058.4,2025.2,84.5,25.1,22,4.2,2.3,17.6,36,0,15,0,27.4,10.6,4.9
"523",2013,"Chris Bosh","MIA","PF",0,74,3700.2,4083,807,1509.2,89,91,772.1,1386.1,92.7,34.9,123.1,47.3,401,502.5,132.8,218,615.7,833.7,11.6,29.2,20.9,204.7,109.8,168.1,213,279.6,2050,1730.4,98.5,33.1,14,4,9.3,18.2,38.1,0,25,0,27.7,11.3,2.8
"524",2013,"Dwyane Wade","MIA","SG",0,69,4289.5,3977,946.8,1818.8,86.7,88,918.5,1708.9,89.4,28.3,109.8,42.9,512.5,707.2,120.6,143.1,429.3,572.4,13,20.9,14.7,585.7,213,93.2,322.8,233,2434.4,2129.9,95,39.6,44.2,7.9,5.3,21.9,49.3,0,11.1,0,35.3,8.3,8.5
"525",2013,"Shannon Brown","PHO","SG",0,59,1716.9,2333,399.4,950.1,69.9,75.7,334.5,715.5,77.7,64.9,234.6,46.1,163.1,208,130.5,73.2,174.7,247.9,9.7,14.5,10.1,179.7,98.2,25,123.1,153.1,1026.7,1041.7,82,22.4,21.3,6,2.2,17.6,37.2,0,0,0,17.4,4.2,3
"526",2013,"Josh McRoberts","CHA","PF",0,67,1754.7,2474,259.6,570.8,75.7,81.5,219.6,431,84.9,39.9,139.8,47.6,108.2,141.4,127.3,154.8,386,540.8,11.7,29.3,20.5,234.6,53.2,44.9,109.8,218,667.3,633,87.7,21.1,23.3,3.1,3.9,24.6,22.8,0,8.3,0,10,8.1,3.5
"527",2013,"Carmelo Anthony","NY","PF",0,67,4528.6,4128,1113.2,2477.7,74.7,83.5,852,1788.8,79.2,261.2,688.9,63.1,707.2,852,138.1,223,542.5,765.4,10.2,26.4,18,284.5,86.5,53.2,291.2,341.1,3194.9,2852.6,93.2,39.4,23.4,3.1,3.1,15.4,59.5,0,16.6,0,47.7,11.4,4.2
"528",2013,"Jose Calderon","DET","PG",0,73,3028.8,3593,519.2,1056.6,81.7,98.8,302.8,587.4,85.9,216.3,469.2,76.7,119.8,133.1,149.8,33.3,259.6,292.9,2.9,14.1,13,862,96.5,13.3,209.7,164.7,1374.5,1115.2,102.5,30.9,65.7,3.9,0.8,26.3,28.1,0,18.3,5.5,18.8,4,11.8
"529",2013,"Nikola Pekovic","MIN","C",0,62,3044.3,3260,640.6,1233,86.5,86.5,640.6,1233,86.5,0,0,0,401,539.1,123.8,382.7,524.2,906.9,21.7,31.6,26.5,88.2,71.6,83.2,168.1,238,1682.3,1470.2,95.2,34.5,13.6,3.2,5.5,17.1,37.7,0,43.3,0,27.1,14.6,1.4
"530",2013,"Tayshaun Prince","MEM","SF",0,82,2728.6,4378,597.4,1364.5,72.9,76.7,534.1,1208.1,73.5,63.2,156.4,67.2,159.7,216.3,122.8,119.8,485.9,605.7,8.8,22.2,13.6,326.1,79.9,41.6,148.1,143.1,1417.7,1459.7,80.9,18.8,20.3,2.7,2.2,15.3,28.4,0,5.5,0,17.3,7.4,4
"531",2013,"Kyle Singler","DET","SF",0,82,2199,3814,457.6,1068.3,71.2,80.4,341.1,735.5,77.2,116.5,332.8,58.2,166.4,206.3,134.1,181.4,367.7,549.1,14.9,18.8,13.8,128.1,94.8,61.6,163.1,361.1,1198.1,1159.1,86,16.5,14.7,3.7,3.5,20.5,26.4,0,2.8,0,14.6,6.7,1.6
"532",2013,"Brandon Jennings","MIL","PG",0,80,4227.7,4819,827,2075,66.4,77.9,539.1,1307.9,68.6,287.9,767.1,62.4,382.7,467.6,136.3,98.2,311.2,409.3,5.8,12,12.6,866.9,208,16.6,337.8,257.9,2324.6,2280.7,84.9,27.9,48.5,6.1,0.7,21.5,39.6,0,21.6,0,29.1,5.1,10.8
"533",2013,"Caron Butler","LAC","SF",0,77,2044.1,3087,497.5,1176.4,70.4,85.4,284.5,630.7,75,213,545.8,64.9,121.5,144.8,139.6,66.6,294.5,361.1,4.2,13.9,12.6,129.8,84.9,18.3,119.8,229.6,1329.5,1240.1,89.2,20.8,11.5,2.8,0.6,14.6,32.7,0,0,0,17.3,4.7,1.7
"534",2013,"Greg Monroe","DET","C",0,81,4555.9,4471,855.3,1760.5,80.9,80.9,855.3,1753.9,81.2,0,11.1,0,449.3,652.3,114.6,392.7,900.2,1292.9,16.5,39.3,27.7,467.6,174.7,91.5,389.4,316.2,2159.9,2047.5,87.7,32.1,31,5.7,4.5,26.6,41.5,0,61.6,2.8,26.7,16,5.8
"535",2013,"Cartier Martin","WAS","SG",0,41,728.8,1153,159.7,419.3,63.4,82.5,63.2,176.4,59.6,96.5,242.9,66.1,33.3,46.6,118.8,18.3,148.1,166.4,4.8,23.8,13.3,33.3,31.6,16.6,53.2,96.5,449.3,439.8,84.9,16.5,13.4,4,1.9,18,32.6,0,0,0,11,4.1,0.8
"536",2013,"Jodie Meeks","LAL","SG",0,78,1665.2,2767,341.1,881.9,64.4,83.5,138.1,312.8,73.4,203,569.1,59.4,143.1,159.7,149.1,61.6,223,284.5,4.3,11.8,11.1,114.8,96.5,13.8,86.5,171.4,1028.4,952.2,89.9,19.6,10.7,3.5,0.3,13.9,27.9,0,0,0,13.2,3.6,1.5
"537",2013,"Kenneth Faried","DEN","PF",0,80,3551.5,3739,632.3,1146.5,91.9,91.9,632.3,1146.5,91.9,0,0,0,271.2,442.6,102,432.6,788.7,1221.4,22.2,38.7,30.6,128.1,134.8,138.1,188,389.4,1535.9,1341.3,95.3,32.1,14.1,5.1,8,20.5,29.7,0,51.6,0,19.2,15.3,1.6
"538",2013,"Danilo Gallinari","DEN","SF",0,71,3232.2,3841,605.7,1449.3,69.6,82.5,381.1,847,74.9,224.6,602.4,62.1,475.9,579.1,136.8,108.2,502.5,610.7,9,24,14.9,292.9,106.5,59.9,184.7,216.3,1911.9,1704.1,93.4,29,18.6,3.9,3.4,16.3,35.7,0,5.5,0,26.9,8.6,4.1
"539",2013,"Ty Lawson","DEN","PG",0,73,3749.2,4180,745.5,1615.7,76.7,84,604,1229.7,81.7,141.4,386,60.9,391,517.5,125.8,59.9,269.6,329.5,4.6,11.8,12.3,833.7,178,13.3,302.8,224.6,2023.4,1843.4,91.4,31.1,50.2,6,0.7,23.5,37.2,0,15,0,27.7,4.5,11.4
"540",2013,"Randy Foye","UTA","SG",0,82,2294.5,3741,487.6,1228,66.1,86.2,191.4,505.9,62.9,296.2,722.2,68.2,196.4,239.6,136.3,28.3,183,211.3,2.4,16,9.1,277.9,109.8,44.9,153.1,316.2,1467.6,1333.5,91.5,19.5,19.4,4.3,2.6,17.1,30.2,0,0,0,17.9,2.6,3.4
"541",2013,"JaVale McGee","DEN","C",0,79,2486.3,2385,504.2,876.9,95.7,96,502.5,875.3,95.5,2.8,2.8,166.4,183,309.5,98.3,262.9,371.1,634,21.1,28.6,24.9,39.9,49.9,261.2,149.8,306.2,1193.1,1013.1,98,36,7.4,3,14.3,21.4,35.4,0,5.5,0,15.1,8,0.5
"542",2013,"Nate Robinson","CHI","PG",0,82,3124.7,3471,663.9,1532.5,72.1,84.9,429.3,953.5,74.9,234.6,579.1,67.4,224.6,281.2,133,48.3,257.9,306.2,4.3,14.3,14,595.7,141.4,16.6,239.6,344.4,1787.1,1656.3,89.7,28.9,52.2,6.1,1,21,42,0,8.3,0,21.8,3.7,7.3
"543",2013,"J.J. Hickson","POR","C",0,80,3655.1,3864,695.6,1238,93.5,93.5,695.6,1234.7,93.7,0,5.5,0,302.8,446,113,442.6,935.2,1377.8,21.9,47.4,34.5,146.4,79.9,84.9,241.3,266.2,1694,1434.2,98.2,32.7,10.9,3,4.6,24,33.2,0,66.6,0,21.2,17.2,1.8
"544",2013,"Steve Novak","NY","SF",0,81,1381,2729,296.2,715.5,68.9,97.5,48.3,131.5,61.1,247.9,584.1,70.7,49.9,54.9,151.3,28.3,224.6,252.9,3.2,16.6,15,58.2,46.6,13.3,20,161.4,890.2,739.7,100.2,18.1,9.1,2.5,1.2,7.3,21.7,0,0,0,11,3.1,0.7
"545",2013,"Shavlik Randolph","BOS","PF",0,16,294.5,329,46.6,79.9,97,97,46.6,79.9,97,0,0,0,18.3,44.9,67.7,46.6,69.9,116.5,28.7,40.5,34.7,11.1,13.3,11.6,16.6,63.2,111.5,99.6,92.9,26.7,9.1,5.9,7.7,23.8,28,0,0,0,7,7.3,0.7
"546",2013,"Rudy Gay","TOR","SF",0,75,3920.7,4471,866.9,2085,69.2,74.7,727.2,1652.4,73.2,139.8,432.6,53.7,399.4,490.9,135.4,164.7,602.4,767.1,11.8,27,16.9,336.1,188,88.2,329.5,302.8,2273,2301,82.2,25.5,22.5,6.4,4.5,20.8,45.5,0,16.6,0,30.3,10.2,4.5
"547",2013,"Jason Thompson","SAC","PF",0,82,2983.2,3801,622.3,1239.7,83.5,83.5,622.3,1234.7,83.9,0,8.3,0,238,342.8,115.5,287.9,625.7,913.5,14.1,32.3,23,139.8,79.9,101.5,168.1,377.7,1482.6,1390.5,88.7,24.7,16.6,3,5.8,17.9,30.5,0,21.6,0,18.1,11.1,1.7
"548",2013,"Darren Collison","DAL","PG",0,81,3162.1,3945,567.4,1204.7,78.4,83.9,487.6,978.4,82.9,79.9,226.3,58.7,402.7,457.6,146.4,51.6,312.8,364.4,4.1,14.4,14.2,690.6,166.4,13.3,287.9,231.3,1617.4,1406.1,95.7,27.9,44.6,6,0.7,28.3,32.7,0,8.3,0,20,4.5,8.5
"549",2013,"Carl Landry","GS","PF",0,81,2611.8,3120,540.8,1001.7,89.9,90.2,539.1,996.7,90,2.8,8.3,55.4,371.1,454.3,135.9,299.5,504.2,803.7,18.2,28.7,23.6,109.8,58.2,51.6,191.4,316.2,1454.3,1201.6,100.7,30.2,15.8,2.6,3.6,22.8,33.3,0,11.6,0,18,9.9,1.4
"550",2013,"Derrick Williams","MIN","PF",0,78,2627.5,3187,562.4,1307.9,71.6,78.4,454.3,981.8,77,108.2,326.1,55.2,319.5,452.6,117.5,159.7,555.8,715.5,15.4,34.2,21.3,76.5,73.2,61.6,168.1,211.3,1552.5,1507.1,85.7,24.9,11.7,3.3,4.1,16.7,39.4,0,13.3,0,19.9,9.2,1
"551",2013,"Reggie Evans","BKN","PF",0,80,2589.4,3273,208,434.3,79.7,79.7,208,434.3,79.7,0,0,0,188,369.4,84.7,432.6,1045,1477.6,25.8,63.2,44.4,71.6,123.1,21.6,184.7,331.1,604,596.8,84.2,20.7,8.9,5.6,1.4,39.3,18.5,0,13.3,0,7.6,18.5,0.9
"552",2013,"Ryan Hollins","LAC","C",0,59,675.8,1060,108.2,179.7,100.2,100.2,108.2,179.7,100.2,0,0,0,109.8,141.4,129.1,81.5,139.8,221.3,15,19.3,13.6,18.3,16.6,54.9,73.2,214.7,326.1,241.9,112.2,18.7,7.2,0.9,5.8,38.7,22.1,0,0,0,5.5,3.8,0.3
"553",2013,"Nick Collison","OKC","PF",0,81,1807.3,2632,292.9,492.5,99,99,292.9,485.9,100.3,0,11.1,0,99.8,129.8,128,204.7,349.4,554.1,16,23.6,20.1,201.3,84.9,49.9,114.8,327.8,685.6,549.7,103.7,22.9,18.8,4.6,4,28.7,19.2,0,2.8,0,8.5,6.8,2.5
"554",2013,"Sebastian Telfair","TOR","PG",0,59,1153.7,1631,186.4,514.2,60.2,74.4,98.2,264.6,61.7,88.2,249.6,58.7,89.9,114.8,130.3,21.6,118.1,139.8,4.1,14,13.5,254.6,61.6,18.3,106.5,173.1,550.8,564.7,81,18.5,39.4,5.4,2.3,26.4,30.6,0,0,0,9.3,2.4,4.3
"555",2013,"Kevin Durant","OKC","SF",0,81,6274.9,5188,1216.4,2384.5,84.9,92.9,985.1,1828.7,89.7,231.3,555.8,69.2,1129.9,1248,150.6,76.5,988.4,1065,5,33.8,19.6,622.3,193,174.7,465.9,238,3793.9,2933.6,107.7,47.6,36,5.3,7.1,22.8,49.9,0,31.6,8.3,46.8,13.1,7.7
"556",2013,"Thomas Robinson","HOU","PF",0,70,1374.5,1756,229.6,534.1,71.6,71.6,229.6,532.5,71.7,0,2.8,0,94.8,181.4,87,203,321.2,524.2,21.5,35.9,28.5,76.5,68.2,43.3,146.4,206.3,554.1,613.9,75,18.7,11.2,5.5,5.3,32,32.2,0,8.3,0,7.9,7.5,1.1
"557",2013,"Victor Claver","POR","SF",0,49,711,1351,123.1,314.5,65.2,75.7,81.5,169.7,79.9,41.6,144.8,47.8,23.3,49.9,77.7,51.6,146.4,198,12.2,21.2,14.2,71.6,43.3,20,71.6,124.8,311.2,336.5,77,11.8,13.2,4.7,3.1,29.2,23.1,0,0,0,6.4,4,1.5
"558",2013,"Dion Waiters","CLE","SG",0,61,2290.2,2922,559.1,1356.2,68.6,75.2,454.3,1018.4,74.2,104.8,337.8,51.6,264.6,354.4,124.1,36.6,211.3,247.9,3.8,14.6,13.6,304.5,98.2,26.6,201.3,188,1487.6,1512.1,81.9,22.9,30.6,4.8,2,19.6,43.7,0,0,0,24.4,4.1,5
"559",2013,"A.J. Price","WAS","PG",0,57,1486.5,2127,267.9,687.2,64.9,79,151.4,354.4,71.1,116.5,332.8,58.2,81.5,103.2,131.5,33.3,156.4,189.7,4.8,13.7,13.7,341.1,54.9,8.3,106.5,121.5,733.8,732.6,83.4,20.9,44,3.7,0.5,21.1,30.1,0,2.8,0,12.9,3.3,6
"560",2013,"Jeff Adrien","CHA","SF",0,52,925.5,1186,119.8,279.6,71.4,71.4,119.8,276.2,72.2,0,5.5,0,108.2,166.4,108.2,113.2,213,326.1,17.6,35.2,26.2,59.9,30,44.9,53.2,133.1,347.8,352.8,82,22.1,13.7,3.7,8.4,21.8,26.1,0,2.8,0,6.7,6.3,1.2
