"","combine_year","POS","HEIGHT","WEIGHT","BMI","BODY.FAT","STANDING.REACH","WINGSPAN","HAND.LENGTH","HAND.WIDTH","STANDING.VERTICAL","MAX.VERTICAL","LANE.AGILITY","SHUTTLE.RUN","THREE.QUARTER.SPRINT","BENCH.PRESS","WINGSPAN.HEIGHT.RATIO","STANDING.TOUCH","MAX.TOUCH","Name"
"1225",2003,"SF",78.25,211,24.23,6.7,102.5,81.5,NA,NA,25.5,31.5,11.42,NA,3.47,13,1.042,128,134,"Kyle Korver"
"1226",2003,"PF/C",80.25,316,34.49,21.4,110,90.25,NA,NA,24.5,32,14.01,NA,3.55,8,1.125,134.5,142,"James Lang"
"1227",2003,"PF/C",81.5,229,24.24,7.3,97,87,NA,NA,33,37,11.18,NA,3.2,18,1.067,130,134,"Donald Little"
"1228",2003,"C",84,334,33.28,23.1,114,92,NA,NA,NA,NA,NA,NA,NA,12,1.095,NA,NA,"Chris Marcus"
"1229",2003,"PF/C",78.5,259,29.55,14.8,106.5,85,NA,NA,26.5,33,12.48,NA,3.22,13,1.083,133,139.5,"Chris Massie"
"1230",2003,"PF/C",81.5,258,27.31,13.6,109.5,87.5,NA,NA,25,32.5,11.83,NA,3.42,17,1.074,134.5,142,"Will McDonald"
"1231",2003,"PF",83.5,250,25.21,8,111.5,89,NA,NA,26.5,32.5,11.3,NA,3.36,13,1.066,138,144,"Darko Milicic"
"1232",2003,"PF",80,199,21.86,5.3,106,85,NA,NA,27.5,34,11.18,NA,3.23,9,1.063,133.5,140,"Jeff Newton"
"1233",2003,"PF/C",79.75,246,27.19,6,106.5,87.75,NA,NA,27.5,29,11.83,NA,3.25,21,1.1,134,135.5,"Uche Nsonwu-Amadi"
"1234",2003,"SF",79.25,228,25.52,4.3,109,87,NA,NA,32,36.5,11.43,NA,3.2,8,1.098,141,145.5,"Ugonna Okyekwe"
"1235",2003,"PG",72.75,184,24.44,9.3,97,75.5,NA,NA,28,32,NA,NA,3.42,13,1.038,125,129,"Marlon Parmer"
"1236",2003,"SF/PF",79,246,27.71,12.4,107,86,NA,NA,28.5,33,11.37,NA,3.27,17,1.089,135.5,140,"Stephane Pelle"
"1237",2003,"SG/SF",77,218,25.85,8,97,77.25,NA,NA,32,35.5,10.44,NA,3.04,15,1.003,129,132.5,"Kirk Penney"
"1238",2003,"C",87.5,303,27.82,16.3,116,89.75,NA,NA,19.5,22.5,13.4,NA,3.8,5,1.026,135.5,138.5,"Pavel Podkolzin"
"1239",2003,"SF/PF",80,227,24.93,8,107.5,85,NA,NA,32.5,38.5,11.72,NA,3.2,15,1.063,140,146,"Josh Powell"
"1240",2003,"PG/SG",71.5,165,22.69,7.3,94.5,76.5,NA,NA,27.5,33,10.72,NA,3.25,1,1.07,122,127.5,"Hollis Price"
"1241",2003,"PG",73,167,22.03,5.3,95.5,75,NA,NA,26,32.5,11,NA,3.28,0,1.027,121.5,128,"Luke Ridnour"
"1242",2003,"SG",76,224,27.26,11.7,103,82,NA,NA,29,34.5,11.75,NA,3.2,17,1.079,132,137.5,"Joe Shipp"
"1243",2003,"SF/PF",78,236,27.27,16.3,103.5,82,NA,NA,28.5,31.5,12.01,NA,3.43,10,1.051,132,135,"Ron Slay"
"1244",2003,"SF/PF",78.5,234,26.7,9.3,104.5,82.25,NA,NA,28.5,32,10.99,NA,3.1,25,1.048,133,136.5,"Theron Smith"
"1245",2003,"SF/PF",81,200,21.43,6.7,107.5,86.5,NA,NA,30,33,11.54,NA,3.14,2,1.068,137.5,140.5,"Tommy Smith"
"1246",2003,"PF/C",81.5,261,27.62,17.4,109.5,87.5,NA,NA,25.5,27.5,12.1,NA,3.5,9,1.074,135,137,"Marvin Stone"
"1247",2003,"PF",79.25,262,29.33,14.1,107.5,85,NA,NA,26,31.5,12.9,NA,3.28,3,1.073,133.5,139,"Michael Sweetney"
"1248",2003,"PG/SG",77.5,193,22.59,14.1,101,77.5,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,"Sasha Vujacic"
"1249",2003,"SG/SF",75.75,212,25.97,6.7,102,82.75,NA,NA,31.5,35,10.56,NA,3.08,9,1.092,133.5,137,"Dwyane Wade"
"1250",2003,"PF",79.25,187,20.93,4.6,108,86,NA,NA,29.5,36,11.85,NA,3.24,6,1.085,137.5,144,"Wayne Wallace"
"1251",2003,"SF/PF",79.75,235,25.98,9.3,104,80.5,NA,NA,28,NA,NA,NA,NA,12,1.009,132,NA,"Luke Walton"
"1252",2003,"SF/PF",80.25,226,24.67,8,108.3,88.25,NA,NA,28.5,31.5,12.18,NA,3.43,11,1.1,136.8,139.8,"David West"
"1253",2003,"PG/SG",72.75,189,25.1,6.7,98.5,77.5,NA,NA,NA,NA,NA,NA,NA,3,1.065,NA,NA,"Mo Williams"
"1254",2003,"PF/C",82.25,257,26.71,12.4,110.5,87,NA,NA,27,30.5,12.19,NA,3.3,20,1.058,137.5,141,"Wesley Wilson"
"1255",2003,"SF/PF",77.75,220,25.58,7.3,100.5,91.5,NA,NA,34.5,41,11.38,NA,3.17,15,1.177,135,141.5,"Doug Wrenn"
"1256",2003,"PG",73,190,25.06,5.3,96.3,81,NA,NA,34,40.5,11.09,NA,3.1,13,1.11,130.3,136.8,"Derrick Zimmerman"
"1257",2002,"PF/C",82,250,26.14,NA,109.5,83.75,NA,NA,24,27.5,11.34,NA,3.33,10,1.021,133.5,137,"Robert Archibald"
"1258",2002,"PG",71.75,178,24.31,NA,96,76,NA,NA,29.5,33,12.19,NA,3.29,2,1.059,125.5,129,"Maurice Baker"
"1259",2002,"SF",78.75,226,25.62,NA,96.5,81,NA,NA,35.5,40.5,10.68,NA,3.28,11,1.029,132,137,"Matt Barnes"
"1260",2002,"SG/SF",78.5,221,25.21,NA,107,84,NA,NA,25.5,31.5,11.2,NA,3.31,14,1.07,132.5,138.5,"Lubos Barton"
"1261",2002,"PF/C",78.25,264,30.31,NA,107.5,85.5,NA,NA,28,32.5,11.77,NA,3.21,14,1.093,135.5,140,"Lonny Baxter"
"1262",2002,"SF/PF",80.25,217,23.69,NA,109,85.75,NA,NA,27.5,32.5,11.44,NA,3.29,14,1.069,136.5,141.5,"Lee Benson"
"1263",2002,"PF",79.75,258,28.52,NA,108.5,86.25,NA,NA,26.5,28.5,10.77,NA,3.31,13,1.082,135,137,"Carlos Boozer"
"1264",2002,"C",82.75,238,24.43,NA,112,86.5,NA,NA,24,27,12.56,NA,3.63,7,1.045,136,139,"Curtis Borchardt"
"1265",2002,"PG/SG",73.25,188,24.63,NA,96,74.25,NA,NA,30,35.5,10.93,NA,3.1,24,1.014,126,131.5,"J.R. Bremer"
"1266",2002,"PG/SG",74.5,194,24.57,NA,99,79,NA,NA,26,33,11.43,NA,3.29,8,1.06,125,132,"Brian Brown"
"1267",2002,"PF",81,226,24.22,NA,109.5,88.5,NA,NA,28.5,29.5,12.03,NA,3.2,13,1.093,138,139,"Sylvere Bryan"
"1268",2002,"C",82,246,25.72,NA,109,83.5,NA,NA,24.5,31,11.58,NA,3.37,24,1.018,133.5,140,"Chris Burgess"
"1269",2002,"SG/SF",77.25,222,26.15,NA,103.5,83.5,NA,NA,27,31,12.15,NA,3.33,2,1.081,130.5,134.5,"Caron Butler"
"1270",2002,"SF",78.75,198,22.44,NA,105.5,84,NA,NA,31.5,37.5,11.54,NA,3.29,10,1.067,137,143,"Rasual Butler"
"1271",2002,"PG/SG",72,174,23.6,NA,98,78,NA,NA,29,33,11.12,NA,3.18,1,1.083,127,131,"Mire Chatman"
"1272",2002,"C",84.75,291,28.48,NA,109,87.5,NA,NA,28,31,12.55,NA,3.39,13,1.032,137,140,"Chris Christoffersen"
"1273",2002,"SG/SF",77.5,214,25.05,NA,107,85,NA,NA,NA,NA,NA,NA,NA,0,1.097,NA,NA,"Lenny Cooke"
"1274",2002,"SG/SF",75.5,200,24.67,NA,102,78.25,NA,NA,26,30,12.06,NA,3.25,0,1.036,128,132,"Craig Dawson"
"1275",2002,"SF",80,230,25.26,NA,106,81,NA,NA,24.5,29,11.55,NA,3.3,11,1.013,130.5,135,"Mike Dunleavy"
"1276",2002,"PG",69.5,178,25.91,NA,90.5,70.75,NA,NA,28,33,10.53,NA,3.19,16,1.018,118.5,123.5,"Teddy Dupay"
"1277",2002,"PF",79.25,285,31.9,NA,106.5,82.75,NA,NA,28.5,33,12.18,NA,3.31,12,1.044,135,139.5,"Corsley Edwards"
"1278",2002,"PF",81.25,220,23.43,NA,102,82.25,NA,NA,32,35.5,11.69,NA,3.34,6,1.012,134,137.5,"Andy Ellis"
"1279",2002,"PF",81,240,25.72,NA,111,88,NA,NA,26,29,11.96,NA,3.35,7,1.086,137,140,"Melvin Ely"
"1280",2002,"PF",79.5,250,27.81,NA,107.5,86.5,NA,NA,26,29.5,12.73,NA,3.26,15,1.088,133.5,137,"Reggie Evans"
"1281",2002,"PF/C",82,220,23,NA,109,84.5,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,"Peter Fehse"
"1282",2002,"PF",80.75,227,24.47,NA,106.5,84.5,NA,NA,29,33,11.81,NA,3.19,13,1.046,135.5,139.5,"Drew Gooden"
"1283",2002,"SG",76.5,212,25.47,NA,101,79,NA,NA,26,29.5,11.2,NA,3.27,8,1.033,127,130.5,"David Graves"
"1284",2002,"PG",72.25,170,22.89,NA,94.5,73,NA,NA,29.5,36.5,11.24,NA,3.16,12,1.01,124,131,"Lynn Greer"
"1285",2002,"SG/SF",78,193,22.3,NA,107,84,NA,NA,NA,NA,NA,NA,NA,6,1.077,NA,NA,"Rod Grizzard"
"1286",2002,"PG/SG",72.75,167,22.18,NA,99,79.75,NA,NA,27.5,32,11.1,NA,3.39,0,1.096,126.5,131,"Anthony Grundy"
"1287",2002,"PF",80.5,221,23.97,NA,107,84,NA,NA,33.5,36.5,11.35,NA,3.21,8,1.043,140.5,143.5,"Marcus Haislip"
"1288",2002,"PG/SG",74.75,203,25.54,NA,99.5,78,NA,NA,32,35,11.62,NA,3.03,15,1.043,131.5,134.5,"Damon Hancock"
"1289",2002,"PG",73,183,24.14,NA,97,75.75,NA,NA,28.5,34,12.06,NA,3.32,15,1.038,125.5,131,"Greg Harrington"
"1290",2002,"PF",79.75,250,27.63,NA,107,83,NA,NA,28.5,33.5,11.8,NA,3.31,22,1.041,135.5,140.5,"Udonis Haslem"
"1291",2002,"PG",68,155,23.57,NA,92,73,NA,NA,33,37.5,11.3,NA,3.04,1,1.074,125,129.5,"Cordell Henry"
"1292",2002,"SF/PF",79,225,25.34,NA,105,85,NA,NA,29.5,35.5,12.85,NA,3.22,15,1.076,134.5,140.5,"Randy Holcomb"
"1293",2002,"SF/PF",78,223,25.77,NA,104.5,84,NA,NA,31.5,37.5,11.75,NA,3.2,13,1.077,136,142,"Ryan Humphrey"
"1294",2002,"PF",82,230,24.05,NA,109,84.5,NA,NA,26,30,11.73,NA,3.4,9,1.03,135,139,"Jared Jeffries"
"1295",2002,"C",83.25,249,25.26,NA,111,91,NA,NA,29,32,11.92,NA,3.62,8,1.093,140,143,"Jason Jennings"
"1296",2002,"SG",74.25,218,27.8,NA,100,84,NA,NA,33.5,37.5,11.12,NA,3.13,NA,1.131,133.5,137.5,"Fred Jones"
"1297",2002,"PF/C",82.25,230,23.9,NA,112,86.25,NA,NA,30.5,31.5,11.8,NA,3.33,15,1.049,142.5,143.5,"Lonnie Jones"
"1298",2002,"C",83.75,260,26.06,NA,109,83.5,NA,NA,NA,NA,NA,NA,NA,12,0.997,NA,NA,"Mario Kasun"
"1299",2002,"PG",72.75,182,24.17,NA,96,74.5,NA,NA,22.5,26.5,11.64,NA,3.28,0,1.024,118.5,122.5,"Sean Kennedy"
"1300",2002,"PF/C",81.25,242,25.77,NA,109,83.75,NA,NA,28,29,11.36,NA,3.24,19,1.031,137,138,"Kris Lang"
"1301",2002,"PF/C",80.75,228,24.58,NA,108.5,86,NA,NA,27.5,30,12.96,NA,3.29,18,1.065,136,138.5,"Muhammed Lasege"
"1302",2002,"PG",70,207,29.7,NA,92.5,71.75,NA,NA,NA,NA,NA,NA,NA,11,1.025,NA,NA,"Steve Logan"
"1303",2002,"PF/C",80.75,278,29.97,NA,109.5,86,NA,NA,27.5,30.5,12.97,NA,3.36,13,1.065,137,140,"Kevin Lyde"
"1304",2002,"PG",75,200,25,NA,99,77,NA,NA,27,32.5,12.2,NA,3.24,0,1.027,126,131.5,"Tito Maddox"
"1305",2002,"SF",79.75,216,23.88,NA,107,84.5,NA,NA,27.5,34.5,11.74,NA,3.22,6,1.06,134.5,141.5,"Kei Madison"
"1306",2002,"SG",74.25,191,24.36,NA,100,78.5,NA,NA,NA,NA,NA,NA,NA,9,1.057,NA,NA,"Immanuel McElroy"
"1307",2002,"SF/PF",79,255,28.72,NA,105.5,82,NA,NA,26,28.5,12.24,NA,NA,NA,1.038,131.5,134,"Aaron McGhee"
"1308",2002,"SG/SF",76.25,211,25.51,NA,105.5,85.5,NA,NA,32,38,11.17,NA,3.22,7,1.121,137.5,143.5,"Elvin Mims"
"1309",2002,"SG/SF",76.5,213,25.59,NA,102,82.25,NA,NA,24,30,11.84,NA,3.1,7,1.075,126,132,"Byron Mouton"
"1310",2002,"SG",75,197,24.62,NA,100.5,79.5,NA,NA,31,36.5,11.13,NA,3.16,9,1.06,131.5,137,"Ronald Murray"
"1311",2002,"PF",81.25,253,26.94,NA,109,88.5,NA,NA,30,34,10.73,NA,3.19,16,1.089,139,143,"Nene"
"1312",2002,"PF/C",81,229,24.54,NA,112,89.5,NA,NA,24.5,25,14.45,NA,3.34,10,1.105,136.5,137,"Uche Okafor"
"1313",2002,"SF/PF",79,237,26.7,NA,104,83.5,NA,NA,NA,NA,NA,NA,NA,10,1.057,NA,NA,"Chris Owens"
"1314",2002,"PG",72.25,168,22.63,NA,96,74.5,NA,NA,25.5,29.5,11.11,NA,3.2,5,1.031,121.5,125.5,"Jannero Pargo"
"1315",2002,"PG/SG",74.5,179,22.67,NA,107.5,82,NA,NA,21,28.5,12.3,NA,3.26,1,1.101,128.5,136,"Smush Parker"
"1316",2002,"SG/SF",76.75,198,23.63,NA,101,79,NA,NA,25.5,31,10.78,NA,3.27,13,1.029,126.5,132,"Luke Recker"
"1317",2002,"PF",77.75,241,28.03,NA,105.5,85,NA,NA,32.5,37.5,11.36,NA,3.33,16,1.093,138,143,"Rolan Roberts"
"1318",2002,"SF",77.25,211,24.86,NA,104.5,82.5,NA,NA,26,33,11.96,NA,3.43,3,1.068,130.5,137.5,"Travis Robinson"
"1319",2002,"SG/SF",76.75,199,23.75,NA,103.5,81.75,NA,NA,26,30,11.86,NA,3.22,15,1.065,129.5,133.5,"Kareem Rush"
"1320",2002,"PF/C",81,232,24.86,NA,108,82,NA,NA,26,29.5,11.05,NA,3.29,13,1.012,134,137.5,"Brooks Sales"
"1321",2002,"SG/SF",77.5,207,24.23,NA,104,82.25,NA,NA,30.5,34.5,11.35,NA,3.25,12,1.061,134.5,138.5,"John Salmons"
"1322",2002,"SG",76.75,212,25.3,NA,102,79,NA,NA,22.5,28.5,10.94,NA,3.38,13,1.029,124.5,130.5,"Predrag Savovic"
"1323",2002,"SF/PF",79,228,25.68,NA,105.5,83.5,NA,NA,27.5,31.5,11.85,NA,3.32,8,1.057,133,137,"Julian Sensley"
"1324",2002,"PF/C",80.25,239,26.09,NA,106.5,81.75,NA,NA,NA,NA,NA,NA,NA,8,1.019,NA,NA,"Israel Sheinfeld"
"1325",2002,"SF",78,197,22.76,NA,103.5,80.5,NA,NA,28.5,29,11.03,NA,3.24,9,1.032,132,132.5,"Preston Shumpert"
"1326",2002,"SF",78.75,203,23.01,NA,104,83.5,NA,NA,32.5,38,10.94,NA,3.09,11,1.06,136.5,142,"Tamar Slay"
"1327",2002,"PF",80,240,26.36,NA,108.5,85,NA,NA,24.5,29.5,11.69,NA,3.52,8,1.063,133,138,"Darius Songaila"
"1328",2002,"PF",80.5,233,25.28,NA,108.5,85.75,NA,NA,32,35.5,11.19,NA,3.25,12,1.065,140.5,144,"Amar'e Stoudemire"
"1329",2002,"PG",73,181,23.88,NA,98.5,76.5,NA,NA,27.5,33.5,11.25,NA,3.31,4,1.048,126,132,"Marcus Taylor"
"1330",2002,"SG",74.75,183,23.02,NA,99.5,77.75,NA,NA,26,32,11.46,NA,3.3,13,1.04,125.5,131.5,"Jobey Thomas"
"1331",2002,"PG/SG",72.75,193,25.64,NA,99,74,NA,NA,28,35,12.03,NA,3.22,16,1.017,127,134,"Dajuan Wagner"
"1332",2002,"PF/C",80.25,218,23.8,NA,107.5,85,NA,NA,31,34.5,11.43,NA,3.16,20,1.059,138.5,142,"Chris Wilcox"
"1333",2002,"PG",73.5,212,27.59,NA,100.5,80,NA,NA,26,31,11.73,NA,3.29,NA,1.088,126.5,131.5,"Frank Williams"
"1334",2002,"SF/PF",77.75,214,24.89,NA,103,84.5,NA,NA,33.5,39,11.21,NA,3.24,11,1.087,136.5,142,"George Williams"
"1335",2002,"PG",72.25,197,26.53,NA,97,75.5,NA,NA,28.5,36,10.34,NA,3.09,10,1.045,125.5,133,"Jay Williams"
"1336",2002,"SG/SF",79,213,23.99,NA,105,82,NA,NA,33.5,34.5,11.94,NA,3.23,2,1.038,138.5,139.5,"Qyntel Woods"
"1337",2002,"SF",77.5,202,23.64,NA,104.5,84.5,NA,NA,30,34,11.7,NA,3.32,10,1.09,134.5,138.5,"Vincent Yarbrough"
"1338",2001,"C",83.5,259,26.11,12.4,107,84.5,NA,NA,28.5,31,11.9,NA,3.4,16,1.012,135.5,138,"Adam Allenspach"
"1339",2001,"SG",74.25,199,25.38,5.3,99.5,81.5,NA,NA,31.5,36,NA,NA,3.25,12,1.098,131,135.5,"Gilbert Arenas"
"1340",2001,"SG",75.5,188,23.19,9.3,99.5,81.5,NA,NA,30,37,10.91,NA,3.2,6,1.079,129.5,136.5,"Brandon Armstrong"
"1341",2001,"SF/PF",80.25,229,25,9.3,105,82.5,NA,NA,29.5,33,10.95,NA,3.3,12,1.028,134.5,138,"Shane Battier"
"1342",2001,"PG/SG",75,206,25.75,5.3,99,80.5,NA,NA,35,41.5,11.26,NA,2.91,7,1.073,134,140.5,"Cookie Belcher"
"1343",2001,"PG",74.5,200,25.33,6.7,97.5,79.5,NA,NA,31.5,38,10.59,NA,3.12,15,1.067,129,135.5,"Charlie Bell"
"1344",2001,"C",83.5,245,24.7,6,111,88,NA,NA,26.5,31,11.84,NA,3.33,6,1.054,137.5,142,"Ruben Boumtje-Boumtje"
"1345",2001,"PF",80.75,214,23.07,8.6,104,83.5,NA,NA,28.5,34.5,11.96,NA,3.21,7,1.034,132.5,138.5,"Calvin Bowman"
"1346",2001,"PF",81.5,227,24.03,9.3,107,85.5,NA,NA,27,30,11.11,NA,3.35,13,1.049,134,137,"Michael Bradley"
"1347",2001,"PG",74.5,178,22.55,6.7,102.5,80.75,NA,NA,26,32.5,9.65,NA,3.15,12,1.084,128.5,135,"Jamison Brewer"
"1348",2001,"SF",80.25,202,22.05,6.7,104.5,83.75,NA,NA,32,37,11.81,NA,3.27,6,1.044,136.5,141.5,"Damone Brown"
"1349",2001,"PF/C",82,243,25.41,8.9,108,85,NA,NA,30,33,11.59,NA,3.45,17,1.037,138,141,"Kwame Brown"
"1350",2001,"PG",71,176,24.54,6.7,92.5,76,NA,NA,31,39.5,11.23,NA,3,10,1.07,123.5,132,"SirValiant Brown"
"1351",2001,"SG/SF",76,202,24.59,8,99,80.25,NA,NA,34.5,39,11,NA,3.1,14,1.056,133.5,138,"Ryan Carroll"
"1352",2001,"SF/PF",83.5,224,22.59,6.7,110,87,NA,NA,31,33.5,12.13,NA,3.36,2,1.042,141,143.5,"Tyson Chandler"
"1353",2001,"C",85,264,25.69,12.9,111,88,NA,NA,23.5,27.5,12.5,NA,3.59,6,1.035,134.5,138.5,"Eric Chenowith"
"1354",2001,"PF",78.25,242,27.78,8,107,86.75,NA,NA,31,34,11.47,NA,3.13,15,1.109,138,141,"Sam Clancy"
"1355",2001,"PF",78.25,231,26.52,8,103,83.5,NA,NA,31.5,34.5,11.4,NA,3.23,11,1.067,134.5,137.5,"Gyasi Cline-Heard"
"1356",2001,"PF/C",81.25,252,26.84,15.2,104,87,NA,NA,23,29,11.65,NA,3.6,10,1.071,127,133,"Jarron Collins"
"1357",2001,"PF/C",82.25,251,26.08,12.9,110,88.5,NA,NA,25.5,28.5,12.1,NA,3.54,8,1.076,135.5,138.5,"Jason Collins"
"1358",2001,"PG",71.5,189,25.99,5.5,92,77.5,NA,NA,31,35.5,10.77,NA,3.2,9,1.084,123,127.5,"Omar Cook"
"1359",2001,"C",82.5,301,31.09,16.5,111,90.5,NA,NA,28,31,12.25,NA,3.53,16,1.097,139,142,"Eddy Curry"
"1360",2001,"SF",81.25,218,23.21,13.6,107,83.75,NA,NA,25.5,28.5,12.19,NA,3.47,13,1.031,132.5,135.5,"Tate Decker"
"1361",2001,"C",82,314,32.83,21,113,90.5,NA,NA,21.5,25.5,12.37,NA,3.56,15,1.104,134.5,138.5,"DeSagana Diop"
"1362",2001,"C",85,241,23.45,8,110.3,86.5,NA,NA,27,30,12.47,NA,3.46,8,1.018,137.3,140.3,"Robb Dryden"
"1363",2001,"PF",78,267,30.85,12.9,101.5,83.5,NA,NA,31.5,33,12.56,NA,3.31,18,1.071,133,134.5,"Anthony Evans"
"1364",2001,"SG",76.25,221,26.72,4,101,80,NA,NA,34.5,37.5,10.08,NA,3.12,22,1.049,135.5,138.5,"Maurice Evans"
"1365",2001,"PF/C",80.75,232,25.01,3.9,109,90,NA,NA,29,32,13.05,NA,3.36,14,1.115,138,141,"Benjamin Eze"
"1366",2001,"PF/C",81.5,228,24.13,11.7,108.5,82.75,NA,NA,32,33,11.46,NA,3.09,9,1.015,140.5,141.5,"Kimani Ffriend"
"1367",2001,"PF",80.25,271,29.58,8,102.5,82.5,NA,NA,34.5,36.5,11.7,NA,3.16,21,1.028,137,139,"Alton Ford"
"1368",2001,"SG",75.5,193,23.8,NA,100.5,78.5,NA,NA,26.5,33,11.51,NA,3.19,10,1.04,127,133.5,"Joseph Forte"
"1369",2001,"PG/SG",73.5,179,23.29,5.5,99,78.25,NA,NA,28.5,35,11.7,NA,3.17,13,1.065,127.5,134,"Jerry Green"
"1370",2001,"SF",75.5,200,24.67,6.7,101,83.25,NA,NA,39.5,45.5,11.33,NA,3.1,10,1.103,140.5,146.5,"Kenny Gregory"
"1371",2001,"SF/PF",81.25,222,23.64,4,110,87,NA,NA,26.5,33,11.77,NA,3.21,3,1.071,136.5,143,"Eddie Griffin"
"1372",2001,"SG/SF",76.25,205,24.79,5.3,99.5,80,NA,NA,35.5,37.5,11.57,NA,3.29,12,1.049,135,137,"Trenton Hassell"
"1373",2001,"SF/PF",80,242,26.58,10.5,106,84.25,NA,NA,27,31.5,12.25,NA,3.35,11,1.053,133,137.5,"Kirk Haston"
"1374",2001,"C",80,274,30.1,NA,107.5,86,NA,NA,NA,NA,NA,NA,NA,NA,1.075,NA,NA,"Charles Hathaway"
"1375",2001,"C",83.75,266,26.66,12.9,113.5,90.5,NA,NA,27,28.5,12.87,NA,3.5,17,1.081,140.5,142,"Brendan Haywood"
"1376",2001,"SG",76,197,23.98,7.3,100.5,81.25,NA,NA,33,40.5,11.38,NA,3.19,13,1.069,133.5,141,"Michael Hicks"
"1377",2001,"PF/C",82.25,224,23.28,5.3,108,88,NA,NA,30.5,38.5,11.99,NA,3.15,11,1.07,138.5,146.5,"Steven Hunter"
"1378",2001,"PF",80.25,244,26.64,11.7,105.5,83.75,NA,NA,29,32.5,11.25,NA,3.3,17,1.044,134.5,138,"Andre Hutson"
"1379",2001,"SF",76.75,196,23.39,6,103,82.75,NA,NA,26,31,11.42,NA,3.31,23,1.078,129,134,"Nate James"
"1380",2001,"SF",79.25,223,24.96,6.7,103,84,NA,NA,33,38.5,11.19,NA,3.15,14,1.06,136,141.5,"Richard Jefferson"
"1381",2001,"PG",71.75,171,23.35,6,97,77.25,NA,NA,34.5,41,10.97,NA,3.1,2,1.077,131.5,138,"Horace Jenkins"
"1382",2001,"C",83.25,278,28.2,19.1,111.5,89,NA,NA,23.5,30,12.41,NA,3.59,18,1.069,135,141.5,"Darrell Johns"
"1383",2001,"SG/SF",78.75,226,25.62,6.7,105,81,NA,NA,32.5,36.5,12.05,NA,3.4,12,1.029,137.5,141.5,"Joe Johnson"
"1384",2001,"C",82.75,227,23.3,9.9,109.5,88,NA,NA,32.5,35,11.27,NA,3.12,13,1.063,142,144.5,"Ken Johnson"
"1385",2001,"PG/SG",74,178,22.85,6.7,100,78.75,NA,NA,30.5,34.5,11.38,NA,3.21,1,1.064,130.5,134.5,"Darren Kelly"
"1386",2001,"SF",77.5,213,24.93,8,101,81.25,NA,NA,36,40,11.06,NA,3.12,12,1.048,137,141,"Sean Lampley"
"1387",2001,"PG/SG",73.25,183,23.98,6.7,96.5,75.5,NA,NA,33,36.5,11.53,NA,3.1,0,1.031,129.5,133,"Zach Marbury"
"1388",2001,"PF/C",82.25,247,25.67,13.6,108.5,84.5,NA,NA,24,30,11.65,NA,3.45,8,1.027,132.5,138.5,"Mike Mardesich"
"1389",2001,"SG",75.25,207,25.7,6.7,99.5,80.25,NA,NA,29,41,10.57,NA,3.15,9,1.066,128.5,140.5,"DeMarcus Minor"
"1390",2001,"SF",78.5,185,21.11,5.3,103,83.5,NA,NA,33,43,11.64,NA,3.08,0,1.064,136,146,"Jamario Moon"
"1391",2001,"PF",81.75,230,24.19,11.7,105.5,83,NA,NA,28.5,34.5,11.22,NA,3.43,11,1.015,134,140,"Troy Murphy"
"1392",2001,"SF/PF",80.75,200,21.56,8,106.5,85.5,NA,NA,26.5,29.5,13.42,NA,3.5,2,1.059,133,136,"Troy Ostler"
"1393",2001,"PF/C",82.25,227,23.59,11.7,110.5,86.5,NA,NA,23,26,12,NA,3.7,4,1.052,133.5,136.5,"Lazaros Papadopoulos"
"1394",2001,"PG",69,166,24.51,12.4,92,73.5,NA,NA,27,32,11.93,NA,3.27,5,1.065,119,124,"Rashad Phillips"
"1395",2001,"PG",70.75,178,25,12.4,94,74.75,NA,NA,26,31,11.5,NA,3.34,5,1.057,120,125,"Demetrius Porter"
"1396",2001,"SF/PF",80.75,230,24.8,8,102.5,80,NA,NA,32,37,10.77,NA,3.19,14,0.991,134.5,139.5,"Martin Rancik"
"1397",2001,"SG/SF",76.75,213,25.42,5.3,102.5,83.5,NA,NA,32.5,39.5,11.75,NA,3.12,15,1.088,135,142,"Jason Richardson"
"1398",2001,"SG",75.5,180,22.2,6,99,76.5,NA,NA,30.5,35.5,10.97,NA,3.15,2,1.013,129.5,134.5,"Norman Richardson"
"1399",2001,"PG/SG",77.5,194,22.71,6.7,103.5,82.5,NA,NA,29,34,11.47,NA,3.22,1,1.065,132.5,137.5,"Jeryl Sasser"
"1400",2001,"PG",73,176,23.22,6.7,98,76.5,NA,NA,28.5,33,12.05,NA,3.2,3,1.048,126.5,131,"Kenny Satterfield"
"1401",2001,"SF/PF",80.75,241,25.98,13.6,105.5,81.75,NA,NA,27,30.5,11.75,NA,3.47,14,1.012,132.5,136,"Brian Scalabrine"
"1402",2001,"SF/PF",82.25,209,21.72,10.5,110.5,89.75,NA,NA,23.5,29.5,13.28,NA,3.55,0,1.091,134,140,"Lee Scruggs"
"1403",2001,"SF",78.25,235,26.98,6.7,105,84.25,NA,NA,27.5,34,11.69,NA,3.41,12,1.077,132.5,139,"Bobby Simmons"
"1404",2001,"PG/SG",71.75,172,23.49,4,99.5,81.5,NA,NA,28.5,35,11.3,NA,3.22,4,1.136,128,134.5,"Will Solomon"
"1405",2001,"SF",75.75,215,26.34,7.3,102,84.5,NA,NA,30,35.5,11.29,NA,3.23,15,1.116,132,137.5,"Greg Stevenson"
